K,s,c_exponent,c_max,firing_threshold,idio_std,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined
3.1111908295801434,0.0314671477934937,4.224060911608088,1.8620615960848859,0.24842427790878094,0.14595810308284515,0.0033218985028621783,0.015320971544976502,0.007862212727762549,9.329593323201287e-05,0.0001285742315243209,6.284918428237729e-05
4.853141810497462,0.017217355836684874,4.276434564805373,1.7742799617160168,0.09710527150311313,0.10796761685268944,0.0011679020945602903,0.0038453812439358834,0.0020199358210012427,7.536872204005783e-05,7.031011321668018e-05,4.534241836677457e-05
2.490431967444889,0.02269000879810406,0.708005971021469,1.631033899223712,0.2568084108038734,0.12105894281057186,0.0034848459810477195,0.012575860054586984,0.007015592698524101,7.160477620085348e-05,0.00010201936456451504,4.7552193806128916e-05
9.054892492586827,0.05600029385526751,0.5804378617798147,0.4280069824899962,0.1734489550042067,0.14755883848985568,0.0008351550008326228,0.00812627935842784,0.003038594379606828,0.00017902553009563641,9.309713838552322e-05,6.846980630532917e-05
4.814786373031283,0.046874940894215456,0.5366983472422597,0.6139464913507169,0.13970592363983173,0.026545417974947787,0.0003977197521075176,0.012045856244060715,0.0034007676225145662,4.418723400531187e-05,7.084191511257855e-05,2.7521137105735676e-05
6.627502514335091,0.029296540159257208,1.1854857092579314,0.5907141381934264,0.4793625790207618,0.02940662130229966,0.0003738879927633818,0.0020738456087460513,0.0006389177422622752,4.481022536468591e-05,2.482360877457543e-05,1.7043978569874512e-05
8.99995097893645,0.05373739755934429,1.6025729235715782,0.34409157914546495,0.36565967614261935,0.07898564609822604,0.0005509450149224981,0.004962775935727565,0.001763307558349136,7.305616107395466e-05,5.128239182614812e-05,2.9138701363649037e-05
1.494176520177653,0.043042642408709794,2.761697414830243,0.07580693176529837,0.19043422609278374,0.03259224064871147,0.0009538822600314602,0.059969560528753706,0.01815071895165481,4.4813263609425723e-05,0.0002609711830230675,7.421695266808534e-05
5.168295558657209,0.0378472683813951,2.624227424932584,1.4778866098105623,0.2650582938444701,0.08793796452327554,0.0009981464528182485,0.00738896943758717,0.0030715428878660763,6.733014414612061e-05,6.768211581559102e-05,3.514353894283874e-05
3.1597821745179004,0.043606869074522284,0.8087642335522084,1.4268106381082872,0.45810230156488246,0.008461721863992779,0.0003544169709628674,0.028426045594495544,0.006974755567595788,4.12918195039177e-05,0.00013727907865180512,4.477595116646639e-05
7.325130346160666,0.02820333235964071,3.4530891804308874,0.3360558390338128,0.06575144232363275,0.07641358276059916,0.0005889180823960854,0.0023627617148031118,0.0010153956960767833,6.285343472733325e-05,3.8852034587076e-05,2.7793695865337113e-05
2.1980854099006204,0.04918490881488598,4.2162410894086095,0.29888491065189,0.28570407315299057,0.017218825590896762,0.0004127192092206413,0.05313019408186523,0.014191793842094657,4.251562289244465e-05,0.00023136488919323436,6.788815324237956e-05
6.829425962483244,0.034638488835552185,1.9368780333686757,0.6866274310297491,0.32938584272625715,0.1335134043800094,0.0010149051168856994,0.006132698530369405,0.002652111737430685,0.00010698452291352024,8.003424080784422e-05,5.3989618874149363e-05
