K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
14.585589040190841,4.225922348460278,0.055387850532544795,0.0015661459352164986,0.019252850226689298,0.0062191646988774,1938.6042727254162
7.471546130887046,9.708768336494474,0.058327301649501756,0.0005565428731646128,0.03290741729641455,0.0023163375468374103,865.8632007258202
12.146357651301242,7.447106382933604,0.03895707229176572,0.00163682375568388,0.05984355396474999,0.006485207209552614,2274.001102352132
9.856140244921292,8.40021333152709,0.011677563508375146,0.0012740339504547944,0.23388819669015776,0.005236824491218352,2986.6161634808313
12.66508749837449,7.127896006268398,0.05482175658943124,0.0013614661425288522,0.024961996954701034,0.005494516393130687,1758.4023186652757
17.0440085931664,8.792420125688974,0.02870375049927302,0.0019918722754599934,0.044927186126306175,0.007822257639085976,2575.6673429335515
5.6148055918603905,3.3687692160038414,0.010473866751549325,0.0008386612631062846,0.18286718787968406,0.0035285230265404382,2173.8883631516646
11.99276347413858,6.510725144552239,0.019335862035255526,0.0016237257640191456,0.13695546364593786,0.006431896992660209,2740.032689554073
13.879198775560265,6.936318286588032,0.015092223390324445,0.0022332133378812212,0.10925648522800878,0.00877397913473386,3263.2423071287863
2.9990209028909023,8.936151558656952,0.030744998047829732,0.00042314303493352413,0.09264716200133043,0.0018968033942975467,1121.7827998218384
15.168223699704143,4.478790748739659,0.046229846617479795,0.0016852426574965912,0.029199167714321718,0.006701823675606189,2146.501998385864
4.870811350256567,4.5790606827050775,0.02050352169406279,0.0006353598335469709,0.12297171945884011,0.002728819078649583,1561.3326345546784
5.487757892449933,7.9605068896460836,0.014895804642020428,0.0008614404077830152,0.18770549206328715,0.0036356764997999107,2230.8591084882846
3.7427719038962515,2.9588853290757124,0.04342376256623871,0.00015804573081471888,0.029976919326284355,0.0007525340594810256,395.73615623247304
11.478266299185739,0.5556194913756819,0.030261888812334155,1.6175683586363408e-05,0.0009085846895950064,6.404379599417763e-05,19.010785845234054
19.407961133138567,3.5933689048042585,0.04395488710854563,0.0011551498953342825,0.01604326456838814,0.004494751085782166,1402.6113864143579
5.0619158653213265,8.490410313021785,0.053109430143945625,0.00030379095748139296,0.03906357672752365,0.0013478824149242442,622.3853934759884
