K,s,c_exponent,zero_fraction,firing_threshold,idio_std,slope_u,slope_v,slope_combined
4.002817787349068,0.024734136940149358,0.8357514860380153,0.4738011741996344,0.322070488486273,0.01065244188842102,2.0781746743660343,1.905889938871956,0.8436238052297734
5.754384132959249,0.022916238893878088,0.7062123348590508,0.3595333334603144,0.11517010871883905,0.005422180205421225,2.181020620019295,1.9052457735922073,0.8258763350572618
3.510436653405774,0.026145505294964094,0.7346318421085241,0.21005763946769135,0.35319775384368196,0.00275556062950173,2.157645929496108,1.9108859077611102,0.7599129634335677
3.668755714017656,0.03515453824247326,0.26909318997585707,0.10061484767577374,0.17782617182337637,0.04787406374375887,2.0373602119416483,1.885309805424012,0.8018104066293239
2.9114550229635445,0.05292804758356422,0.41422474759485395,0.003604987070002413,0.0092099846820192,0.05640513090857929,2.033538151481383,1.8954460782103424,0.7692296143280156
5.3026919095085185,0.04487905065110785,0.9220326278289707,0.44358036692405206,0.014012329130339927,0.02372497824717141,2.077663610778379,1.9106864424927006,0.7922995401109879
3.9681733134860915,0.029829612704560634,0.6635924214964702,0.08243424526916494,0.42335398492010873,0.030712438083537946,2.0582086997167677,1.890806093725252,0.8148548989325911
3.49965593064322,0.0493411669990796,0.26677391478538315,0.08987629474504052,0.08315203056987684,0.010881540636193308,2.0497971695119634,1.9143491587356107,0.8392804323033137
5.357527152596116,0.048640464528465516,0.37786395698146436,0.45515404265606796,0.07986334799211335,0.04799378483132344,2.075895417486901,1.9012475145091507,0.7735986483635644
5.775301761257268,0.044540670493268535,0.5218985456836767,0.43015485691904176,0.4306775392424368,0.010539732236314065,2.0917837126871,1.9156088478664484,0.8085301869408894
5.490083152816661,0.053307272900968594,0.612565238275276,0.24918558569200033,0.4879103067777836,0.008798319582920468,2.1252262993823408,1.9161060129771537,0.8009471633607137
2.2722534776473498,0.045542282319671556,0.5675564691295034,0.396404445145159,0.45464424233576856,0.0264011244097182,1.990116418760292,1.906241516539603,0.8210244748443618
2.77407637130656,0.059671367421268884,0.7320848357351741,0.2459859409148511,0.18388825218469695,0.007588977477581415,2.059618780817425,1.9147866083791534,0.8156963855246396
4.356463222879806,0.030618928123549306,0.45410513871450453,0.19976049104452773,0.3897293614495549,0.02195967420556678,2.0549169636486075,1.900573362197529,0.8216609601410064
2.1105926128427157,0.05326833626037668,0.8253533007156931,0.004701492727497552,0.38002375496494817,0.059838946847465664,2.0237338554268955,1.890215892902211,0.772505339312265
2.0091646257901035,0.03497078158451848,0.5249250926189268,0.145627758975805,0.15378861484455011,0.020775708328760342,1.9722962148752612,1.9034473279995168,0.8253112132921148
1.9556093178948766,0.029090423017695093,0.9942123470116687,0.42537909110158006,0.27680608205213175,0.0580308260864761,2.008589658957315,1.8727963993013386,0.8065766378450446
5.36241000997718,0.02890321501351751,0.6484307702249468,0.13767315220245419,0.3724295686773885,0.01626293972023254,2.103276494790067,1.8995237291511666,0.8180095047981333
4.798186122116117,0.05370773065074977,0.30701174817019616,0.4069841473607726,0.34462900638817096,0.018896551129264957,2.0400201477335127,1.917970867287653,0.8059262111378528
1.0559441697997745,0.05943177256560278,0.4668425424425508,0.27311692199850396,0.4904244601569698,0.012631895111997714,1.8628387028469626,1.9066361676373171,0.8743376771655826
1.9074769691234224,0.04944587475302105,0.607533699222995,0.12378777393011783,0.2848699295065449,0.03697519910321893,1.9895354952300341,1.9002418690701108,0.7997865774137648
