K,s,c_exponent,zero_fraction,firing_threshold,idio_std,smm_loss
2.090295505932515,0.049333573226265186,0.9298280421021576,0.3945245750464123,0.4278701264752269,0.044616802523576866,280.08722564108587
2.706190985929191,0.04544807847497281,0.7550584543637142,0.3625800811687975,0.3810377386050852,0.018527854452860176,253.25935715012253
4.400498649878877,0.04213725211355748,0.37140083461214013,0.12797218409380273,0.24033405536173766,0.01961801254244857,162.02672978613978
1.3042357981870696,0.052148417047795506,0.48200227912201227,0.4547543225072909,0.4412745914128594,0.004483844060390651,742.0057275050309
5.288507898539507,0.046992129939427724,0.4708942487482909,0.13213958766512107,0.1431096379217165,0.0574618094971168,117.42614510883773
3.8284654543363534,0.03671969083289493,0.7758197141664687,0.16214814262639438,0.43934980258116474,0.054539643579079505,127.19586704740631
3.692440613584428,0.04831081038422115,0.6520258540822087,0.27457127286251515,0.4751628036510965,0.0536262840874994,162.85129669482995
4.002817787349068,0.024734136940149358,0.8357514860380153,0.4738011741996344,0.322070488486273,0.01065244188842102,136.34311808694702
5.754384132959249,0.022916238893878088,0.7062123348590508,0.3595333334603144,0.11517010871883905,0.005422180205421225,122.36154462648304
3.510436653405774,0.026145505294964094,0.7346318421085241,0.21005763946769135,0.35319775384368196,0.00275556062950173,157.04010074993607
3.668755714017656,0.03515453824247326,0.26909318997585707,0.10061484767577374,0.17782617182337637,0.04787406374375887,132.89349229907342
2.9114550229635445,0.05292804758356422,0.41422474759485395,0.003604987070002413,0.0092099846820192,0.05640513090857929,209.85123756604867
5.3026919095085185,0.04487905065110785,0.9220326278289707,0.44358036692405206,0.014012329130339927,0.02372497824717141,145.5786636239315
3.9681733134860915,0.029829612704560634,0.6635924214964702,0.08243424526916494,0.42335398492010873,0.030712438083537946,129.21665765740084
3.49965593064322,0.0493411669990796,0.26677391478538315,0.08987629474504052,0.08315203056987684,0.010881540636193308,233.9633668124943
5.357527152596116,0.048640464528465516,0.37786395698146436,0.45515404265606796,0.07986334799211335,0.04799378483132344,127.54591898824951
5.775301761257268,0.044540670493268535,0.5218985456836767,0.43015485691904176,0.4306775392424368,0.010539732236314065,151.9783389285832
5.490083152816661,0.053307272900968594,0.612565238275276,0.24918558569200033,0.4879103067777836,0.008798319582920468,178.17292288296727
2.2722534776473498,0.045542282319671556,0.5675564691295034,0.396404445145159,0.45464424233576856,0.0264011244097182,275.8188359525806
2.77407637130656,0.059671367421268884,0.7320848357351741,0.2459859409148511,0.18388825218469695,0.007588977477581415,370.5708410585935
4.356463222879806,0.030618928123549306,0.45410513871450453,0.19976049104452773,0.3897293614495549,0.02195967420556678,133.70901399021264
2.1105926128427157,0.05326833626037668,0.8253533007156931,0.004701492727497552,0.38002375496494817,0.059838946847465664,275.193266617994
2.0091646257901035,0.03497078158451848,0.5249250926189268,0.145627758975805,0.15378861484455011,0.020775708328760342,250.47364531848316
1.9556093178948766,0.029090423017695093,0.9942123470116687,0.42537909110158006,0.27680608205213175,0.0580308260864761,172.45427284341642
5.36241000997718,0.02890321501351751,0.6484307702249468,0.13767315220245419,0.3724295686773885,0.01626293972023254,123.59517664201428
4.798186122116117,0.05370773065074977,0.30701174817019616,0.4069841473607726,0.34462900638817096,0.018896551129264957,182.33188195072825
1.0559441697997745,0.05943177256560278,0.4668425424425508,0.27311692199850396,0.4904244601569698,0.012631895111997714,884.950790830923
1.9074769691234224,0.04944587475302105,0.607533699222995,0.12378777393011783,0.2848699295065449,0.03697519910321893,321.07942623345866
4.010909280371507,0.04876369476161636,0.3432695383084586,0.018104637907240224,0.19277366695220574,0.03934615646272188,167.36048613663885
3.708196639134543,0.0380204319164905,0.8454768802358182,0.22743586793998213,0.4178087332344119,0.021441534039479133,167.00491901563188
5.025206243035705,0.05640058280548309,0.9935598876146495,0.20854342149630187,0.14995428739705421,0.017896476681645748,184.0947593909042
